"Time","T0421","","T0421","","T0421","","T0421","","T0421","","T0421","","T0421",""
"and","10.00","","400.00","","430.00","","500.00","","515.00","","550.00","","750.00",""
"Date","Pioggia (mm)","","Temp. aria (°C)","","Umid.relat. aria (%)","","Dir. Vento (°)","","Vel. Vento (m/s)","","Pressione atm. (hPa)","","Rad.Sol.Tot. (kJ/m2)",""
"","Total","Qual","Mean","Qual","Mean","Qual","Mean","Qual","Mean","Qual","Mean","Qual","Total","Qual"
00:00:00 01/07/2020,        97.4,      1,        18.0,      1,        78.8,    145,          64,    145,         1.8,    145,       927.1,    145,    575793.5,    145
00:00:00 01/08/2020,       260.2,      1,        17.9,      1,        84.0,    145,          23,    145,         1.4,    145,       925.4,    145,    427010.9,    145
00:00:00 01/09/2020,        77.6,      1,        14.4,      1,        85.1,    145,         352,    145,         1.2,    145,       927.0,    145,    328616.5,    145
00:00:00 01/10/2020,       328.6,      1,         7.8,      1,        91.0,    145,         346,    145,         0.8,    145,       924.7,    145,    183796.4,    145
00:00:00 01/11/2020,         5.6,      1,         3.8,      1,        86.7,    145,         332,    145,         0.8,    145,       933.4,    145,    124784.3,    145
00:00:00 01/12/2020,       403.6,      1,        -0.1,      1,        96.8,    145,         344,    145,         0.7,    145,       920.3,    145,     48968.1,    145
00:00:00 01/01/2021,       172.2,      1,        -3.0,      1,        90.7,    145,         343,    145,         0.9,    145,       920.0,    145,     67010.5,    145
00:00:00 01/02/2021,        71.0,      1,         0.7,      1,        84.7,    145,         337,    145,         1.0,    145,       928.7,    145,    174732.1,    145
00:00:00 01/03/2021,         6.0,      1,         3.7,      1,        66.1,    145,         339,    145,         1.6,    145,       928.5,    145,    330704.0,    145
00:00:00 01/04/2021,        74.8,    140,         6.5,      1,        69.3,    145,         349,    145,         1.8,    145,       925.1,    145,    378559.5,    145
00:00:00 01/05/2021,"",    255,"",    255,"",    255,"",    255,"",    255,"",    255,"",    255
00:00:00 01/06/2021,"",    255,"",    255,"",    255,"",    151,"",    151,"",    255,"",    255
00:00:00 01/07/2021,       207.6,      1,        17.7,      1,        82.1,    145,          11,    145,         1.6,    145,       925.7,    145,    501111.8,    145
00:00:00 01/08/2021,       161.2,      1,        16.8,      1,        82.2,    145,           7,    145,         1.5,    145,       926.1,    145,    456147.1,    145
00:00:00 01/09/2021,        78.2,      1,        14.6,      1,        84.1,    145,           2,    145,         1.3,    145,       929.6,    145,    344573.8,    145
00:00:00 01/10/2021,        78.0,      1,         8.1,      1,        85.2,    145,         342,    145,         1.0,    145,       929.9,    145,    208499.2,    145
00:00:00 01/11/2021,       204.4,      1,         4.5,      1,        92.6,    145,         338,    145,         0.9,    145,       924.1,    145,     97640.1,    145
00:00:00 01/12/2021,        26.4,      1,        -0.2,      1,        85.2,    145,         335,    145,         1.1,    145,       923.7,    145,     83811.1,    145
00:00:00 01/01/2022,        16.2,      1,         0.7,      1,        69.7,    145,         334,    145,         1.4,    145,       929.9,    145,    109901.7,    145
00:00:00 01/02/2022,        39.0,      1,         2.1,      1,        66.5,    145,         335,    145,         1.8,    145,       927.6,    145,    169808.4,    145
00:00:00 01/03/2022,         5.8,      1,         3.9,      1,        62.0,    145,         344,    145,         1.6,    145,       931.4,    145,    326561.1,    145
00:00:00 01/04/2022,        90.6,      1,         7.5,      1,        73.9,    145,         354,    145,         1.8,    145,       921.6,    145,    397732.9,    145
00:00:00 01/05/2022,       141.0,      1,        14.0,      1,        82.6,    145,          24,    145,         1.6,    145,       927.7,    145,    460079.8,    145
00:00:00 01/06/2022,       109.6,      1,        18.2,      1,        76.6,    145,          39,    145,         1.8,    145,       927.1,    145,    564326.0,    145
00:00:00 01/07/2022,       166.2,      1,        19.8,      1,        72.2,    145,          25,    145,         1.8,    145,       929.3,    145,    629723.3,    145
00:00:00 01/08/2022,       128.0,      1,        18.1,      1,        78.8,    145,          25,    145,         1.5,    145,       926.7,    145,    489731.2,    145
00:00:00 01/09/2022,       108.6,      1,        13.2,      1,        84.4,    145,           9,    145,         1.2,    145,       924.0,    145,    301180.2,    145
00:00:00 01/10/2022,        68.0,      1,        11.6,      1,        84.4,    145,         338,    145,         0.9,    145,       932.6,    145,    226547.8,    145
00:00:00 01/11/2022,        93.2,      1,         5.0,      1,        85.7,    145,         342,    145,         0.9,    145,       925.5,    145,    110241.2,    145
